output,fattore,S1,S1_lo,S1_hi,ST,ST_lo,ST_hi,interazione,n_valid,frazione_valida,N,trasformazione
E[Hydrogen combustion]@100nmi_450kt_fan,gamma_tank,0.014087881741084655,0.008015870497284189,0.02057053910689415,0.013949901845033887,0.01301211968641247,0.014869412064589119,-0.00013797989605076819,2048,1.0,2048,log
E[Hydrogen combustion]@100nmi_450kt_fan,resto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_450kt_fan,oew_fan_b,0.3340159854302045,0.3018215362793541,0.3684144519350087,0.3413976429853616,0.32225372915611233,0.36458947287571547,0.007381657555157128,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_450kt_fan,oew_fan_r_pivot,0.2696835881852942,0.24119958956531387,0.30168977213471593,0.26778484713876655,0.25100526349292196,0.28678118156776095,-0.0018987410465276522,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_450kt_fan,eta_motor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_450kt_fan,calibration_block,0.10993886747476722,0.08958574163669462,0.13015475867994497,0.11480060466752787,0.10677737719738944,0.12190706416757964,0.004861737192760646,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_450kt_fan,e_battery_Wh_per_kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_450kt_fan,eta_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_450kt_fan,liquid_hydrogen,0.1738469766908251,0.14827029134902395,0.19716673561042863,0.17702556107925085,0.16530900748423752,0.18886246967419107,0.003178584388425748,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_450kt_fan,e_saf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_450kt_fan,gamma_tank,0.10192448265884482,0.08523700358923643,0.12303656334415448,0.10064955940039033,0.09392784317868003,0.10727078274721734,-0.0012749232584544912,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_450kt_fan,resto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@6000nmi_450kt_fan,oew_fan_b,0.4444057335097672,0.4020377276023458,0.48312408636573917,0.44401530781439186,0.4139192783639082,0.47553761233529007,-0.00039042569537534044,2048,1.0,2048,log
E[Hydrogen combustion]@6000nmi_450kt_fan,oew_fan_r_pivot,0.15934166341967665,0.13939575797341247,0.18082639087821922,0.16367282725410778,0.15401387578251213,0.17607145369064137,0.004331163834431134,2048,1.0,2048,log
E[Hydrogen combustion]@6000nmi_450kt_fan,eta_motor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@6000nmi_450kt_fan,calibration_block,0.05892785801693352,0.04387307950604623,0.07225292580056036,0.052047731044289454,0.048325985944425685,0.05557350458499349,-0.006880126972644063,2048,1.0,2048,log
E[Hydrogen combustion]@6000nmi_450kt_fan,e_battery_Wh_per_kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@6000nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@6000nmi_450kt_fan,eta_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@6000nmi_450kt_fan,liquid_hydrogen,0.07997492030374477,0.06277453083908732,0.09642276263314489,0.08125216541502067,0.07621339509545345,0.08706154654731674,0.0012772451112759015,2048,1.0,2048,log
E[Hydrogen combustion]@6000nmi_450kt_fan,e_saf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@6000nmi_450kt_fan,gamma_tank,0.259415509005887,0.23135282693124457,0.2878108450839061,0.2626391597142437,0.24599350082896382,0.2797973410048653,0.0032236507083566734,2048,1.0,2048,log
E[Hydrogen combustion]@6000nmi_450kt_fan,resto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,oew_fan_b,0.15491022726701062,0.13177175365000215,0.17747448923309647,0.16539240105109704,0.15434971291161959,0.17735708519760465,0.010482173784086418,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,oew_fan_r_pivot,0.16502843286348554,0.14033772720561655,0.1903567170216667,0.1668816188845488,0.15527140464763187,0.17977848601251242,0.001853186021063269,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,eta_motor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,calibration_block,0.21891543454446782,0.1965840666623269,0.24607906466685575,0.21790155482617818,0.20614181802007833,0.2324708921098919,-0.0010138797182896453,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,e_battery_Wh_per_kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,eta_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,liquid_hydrogen,0.1345318386747979,0.11278484004853555,0.15590054721059157,0.13575542765226978,0.12745677634411826,0.1454661782582108,0.0012235889774718789,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,e_saf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,gamma_tank,0.1361358745389217,0.11139814807196859,0.15810397937341228,0.12911613033658387,0.12145490167711298,0.1390398258585874,-0.007019744202337835,2048,1.0,2048,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,resto,0.189583850486383,0.16565795291145968,0.21665227899528966,0.19170293569357602,0.18058734495434758,0.20550089506913308,0.0021190852071930333,2048,1.0,2048,log
E[e-SAF combustion]@100nmi_350kt_fan,oew_fan_b,0.24358166086245198,0.2195904954905969,0.2706369806923106,0.24880819547538763,0.23414495492935336,0.2664495767625421,0.005226534612935652,2048,1.0,2048,log
E[e-SAF combustion]@100nmi_350kt_fan,oew_fan_r_pivot,0.0524980529215028,0.03888733813192234,0.0659001917842038,0.051873091359767795,0.04883090708558294,0.05535775919244628,-0.000624961561735006,2048,1.0,2048,log
E[e-SAF combustion]@100nmi_350kt_fan,eta_motor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@100nmi_350kt_fan,calibration_block,0.040722658955303366,0.029213437581119685,0.05420876480319627,0.04446687628483091,0.04154678272044052,0.04726343532317164,0.003744217329527545,2048,1.0,2048,log
E[e-SAF combustion]@100nmi_350kt_fan,e_battery_Wh_per_kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@100nmi_350kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@100nmi_350kt_fan,eta_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@100nmi_350kt_fan,liquid_hydrogen,0.10810376430724981,0.08764977651393965,0.13028754757244476,0.1126240039901804,0.10449984663970517,0.12253501372308524,0.004520239682930582,2048,1.0,2048,log
E[e-SAF combustion]@100nmi_350kt_fan,e_saf,0.5423573182155411,0.5036535025058785,0.5853580819835773,0.544952781889649,0.5156289760794025,0.5787192004669868,0.0025954636741079007,2048,1.0,2048,log
E[e-SAF combustion]@100nmi_350kt_fan,gamma_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@100nmi_350kt_fan,resto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_450kt_fan,oew_fan_b,0.12262573616671915,0.10474589976771699,0.142421378723629,0.12641159121148451,0.11849447749007483,0.1345447816231427,0.0037858550447653627,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_450kt_fan,oew_fan_r_pivot,0.08466985884468144,0.06771657168595885,0.10410286592105059,0.0844844752676346,0.07886400357966644,0.09043304251370139,-0.00018538357704683817,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_450kt_fan,eta_motor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_450kt_fan,calibration_block,0.04944810676109074,0.03718637620184128,0.06441816803391244,0.05307263151781646,0.04953474035463964,0.05593703134937615,0.0036245247567257208,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_450kt_fan,e_battery_Wh_per_kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_450kt_fan,eta_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_450kt_fan,liquid_hydrogen,0.12160821787463003,0.09962315414707988,0.1427604134173348,0.12655419858133857,0.11751003855783955,0.13411853156990164,0.0049459807067085415,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_450kt_fan,e_saf,0.6112138457279062,0.5688976632667503,0.6544475204399317,0.6123566924749776,0.5781624576004193,0.6447437255596624,0.0011428467470714354,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_450kt_fan,gamma_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_450kt_fan,resto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@6000nmi_450kt_fan,oew_fan_b,0.29657986018186017,0.2678577373129453,0.32464526427357493,0.29356619809192175,0.27593000234491155,0.3157263767954406,-0.003013662089938418,2048,1.0,2048,log
E[e-SAF combustion]@6000nmi_450kt_fan,oew_fan_r_pivot,0.10277987814285093,0.08352847811306512,0.12270110293581644,0.10700352489269697,0.10083591465333874,0.11762312515208985,0.004223646749846044,2048,1.0,2048,log
E[e-SAF combustion]@6000nmi_450kt_fan,eta_motor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@6000nmi_450kt_fan,calibration_block,0.0440184092041411,0.030856974378241968,0.05740540167236801,0.03967939239487918,0.037015025444952075,0.04232209842670938,-0.0043390168092619225,2048,1.0,2048,log
E[e-SAF combustion]@6000nmi_450kt_fan,e_battery_Wh_per_kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@6000nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@6000nmi_450kt_fan,eta_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@6000nmi_450kt_fan,liquid_hydrogen,0.0937264288124488,0.07504390121433384,0.11179913049653459,0.09574555913165589,0.0892360598271596,0.10298649517242,0.0020191303192070853,2048,1.0,2048,log
E[e-SAF combustion]@6000nmi_450kt_fan,e_saf,0.4649960011494139,0.4282257238902624,0.5023651774558898,0.46328319855263744,0.43701480633291123,0.4939783705123849,-0.0017128025967764748,2048,1.0,2048,log
E[e-SAF combustion]@6000nmi_450kt_fan,gamma_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@6000nmi_450kt_fan,resto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_250kt_propeller,oew_fan_b,0.06356657999786608,0.049946852539056105,0.07783229099069391,0.06887939601318278,0.0644272680739281,0.07299626437902984,0.005312816015316704,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_250kt_propeller,oew_fan_r_pivot,0.057382722248413634,0.044380014559533935,0.0712295301664432,0.058763865743632175,0.05475289526183209,0.06334976708352313,0.0013811434952185411,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_250kt_propeller,eta_motor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_250kt_propeller,calibration_block,0.11855616529270156,0.09497298829346122,0.14055416149071195,0.11994591679759956,0.11183440860854132,0.12684952328469118,0.001389751504897993,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_250kt_propeller,e_battery_Wh_per_kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_250kt_propeller,eta_fuel_cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_250kt_propeller,liquid_hydrogen,0.10875766610538028,0.08713207640410096,0.1263811981286296,0.11187206950665397,0.10253669219659205,0.1200748325219129,0.0031144034012736965,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_250kt_propeller,e_saf,0.5426432773825419,0.4995223010525982,0.5842977500193631,0.5413144030886947,0.5125995580354541,0.5705385232860508,-0.0013288742938472042,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_250kt_propeller,gamma_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,1.0,2048,log
E[e-SAF combustion]@1500nmi_250kt_propeller,resto,0.10288617518932633,0.08488723345619784,0.12139916650403373,0.10440608176079125,0.09829100216139164,0.1116387135751954,0.0015199065714649185,2048,1.0,2048,log
