range_nmi,speed_kt,P
168.7612475788147,270.2564102564103,0.0
197.44882128159367,270.2564102564103,0.0
231.0129700083158,270.2564102564103,0.0
270.28265839051625,270.2564102564103,0.0
316.22776601683796,270.2564102564103,0.0
369.9830414406966,270.2564102564103,0.0
432.8761281083057,270.2564102564103,0.0
506.4603543891704,270.2564102564103,0.0
592.5530975545674,270.2564102564103,0.0
693.2806692144524,270.2564102564103,0.0
811.1308307896873,270.2564102564103,0.0
949.0142360424725,270.2564102564103,0.0
1110.336318167638,270.2564102564103,0.0
1299.0813969063468,270.2564102564103,0.0
1519.9110829529332,270.2564102564103,0.0
1778.2794100389228,270.2564102564103,0.0
2080.5675382171694,270.2564102564103,0.0
2434.2413552369194,270.2564102564103,0.0
2848.035868435799,270.2564102564103,0.0
3332.1709412448167,270.2564102564103,0.0
3898.603702549072,270.2564102564103,0.0
4561.323862890211,270.2564102564103,0.0
5336.699231206308,270.2564102564103,0.0
6243.879965653626,270.2564102564103,0.0
7305.271542664449,270.2564102564103,0.0
8547.08812559251,270.2564102564103,0.0
10000.0,270.2564102564103,0.0
10.0,278.46153846153845,0.156
11.69989106589066,278.46153846153845,0.126
13.688745095370805,278.46153846153845,0.10133333333333333
16.015682644458355,278.46153846153845,0.06666666666666667
18.73817422860384,278.46153846153845,0.04666666666666667
21.923459724834466,278.46153846153845,0.02666666666666667
25.650209056800456,278.46153846153845,0.009333333333333334
30.010465178188735,278.46153846153845,0.0013333333333333333
35.11191734215131,278.46153846153845,0.0
41.08056080177274,278.46153846153845,0.0
48.06380863064389,278.46153846153845,0.0
56.23413251903491,278.46153846153845,0.0
65.79332246575679,278.46153846153845,0.0
76.9774705712371,278.46153846153845,0.0
90.06280202112787,278.46153846153845,0.0
105.37249727360725,278.46153846153845,0.0
123.28467394420659,278.46153846153845,0.0
144.24172552410664,278.46153846153845,0.0
168.7612475788147,278.46153846153845,0.0
197.44882128159367,278.46153846153845,0.0
231.0129700083158,278.46153846153845,0.0
270.28265839051625,278.46153846153845,0.0
316.22776601683796,278.46153846153845,0.0
369.9830414406966,278.46153846153845,0.0
432.8761281083057,278.46153846153845,0.0
506.4603543891704,278.46153846153845,0.0
592.5530975545674,278.46153846153845,0.0
693.2806692144524,278.46153846153845,0.0
811.1308307896873,278.46153846153845,0.0
949.0142360424725,278.46153846153845,0.0
1110.336318167638,278.46153846153845,0.0
1299.0813969063468,278.46153846153845,0.0
1519.9110829529332,278.46153846153845,0.0
1778.2794100389228,278.46153846153845,0.0
2080.5675382171694,278.46153846153845,0.0
2434.2413552369194,278.46153846153845,0.0
2848.035868435799,278.46153846153845,0.0
3332.1709412448167,278.46153846153845,0.0
3898.603702549072,278.46153846153845,0.0
4561.323862890211,278.46153846153845,0.0
5336.699231206308,278.46153846153845,0.0
6243.879965653626,278.46153846153845,0.0
7305.271542664449,278.46153846153845,0.0
8547.08812559251,278.46153846153845,0.0
10000.0,278.46153846153845,0.0
10.0,286.66666666666663,0.11066666666666666
11.69989106589066,286.66666666666663,0.08733333333333333
13.688745095370805,286.66666666666663,0.064
16.015682644458355,286.66666666666663,0.04666666666666667
18.73817422860384,286.66666666666663,0.03133333333333333
21.923459724834466,286.66666666666663,0.012
25.650209056800456,286.66666666666663,0.0033333333333333335
30.010465178188735,286.66666666666663,0.0006666666666666666
35.11191734215131,286.66666666666663,0.0
41.08056080177274,286.66666666666663,0.0
48.06380863064389,286.66666666666663,0.0
56.23413251903491,286.66666666666663,0.0
65.79332246575679,286.66666666666663,0.0
76.9774705712371,286.66666666666663,0.0
90.06280202112787,286.66666666666663,0.0
105.37249727360725,286.66666666666663,0.0
123.28467394420659,286.66666666666663,0.0
144.24172552410664,286.66666666666663,0.0
168.7612475788147,286.66666666666663,0.0
197.44882128159367,286.66666666666663,0.0
231.0129700083158,286.66666666666663,0.0
270.28265839051625,286.66666666666663,0.0
316.22776601683796,286.66666666666663,0.0
369.9830414406966,286.66666666666663,0.0
432.8761281083057,286.66666666666663,0.0
506.4603543891704,286.66666666666663,0.0
592.5530975545674,286.66666666666663,0.0
693.2806692144524,286.66666666666663,0.0
811.1308307896873,286.66666666666663,0.0
949.0142360424725,286.66666666666663,0.0
1110.336318167638,286.66666666666663,0.0
1299.0813969063468,286.66666666666663,0.0
1519.9110829529332,286.66666666666663,0.0
1778.2794100389228,286.66666666666663,0.0
2080.5675382171694,286.66666666666663,0.0
2434.2413552369194,286.66666666666663,0.0
2848.035868435799,286.66666666666663,0.0
3332.1709412448167,286.66666666666663,0.0
3898.603702549072,286.66666666666663,0.0
4561.323862890211,286.66666666666663,0.0
5336.699231206308,286.66666666666663,0.0
6243.879965653626,286.66666666666663,0.0
7305.271542664449,286.66666666666663,0.0
8547.08812559251,286.66666666666663,0.0
10000.0,286.66666666666663,0.0
10.0,294.87179487179486,0.07066666666666667
11.69989106589066,294.87179487179486,0.058
13.688745095370805,294.87179487179486,0.04533333333333334
16.015682644458355,294.87179487179486,0.029333333333333333
18.73817422860384,294.87179487179486,0.014
21.923459724834466,294.87179487179486,0.006
25.650209056800456,294.87179487179486,0.0013333333333333333
30.010465178188735,294.87179487179486,0.0
35.11191734215131,294.87179487179486,0.0
41.08056080177274,294.87179487179486,0.0
48.06380863064389,294.87179487179486,0.0
56.23413251903491,294.87179487179486,0.0
65.79332246575679,294.87179487179486,0.0
76.9774705712371,294.87179487179486,0.0
90.06280202112787,294.87179487179486,0.0
105.37249727360725,294.87179487179486,0.0
123.28467394420659,294.87179487179486,0.0
144.24172552410664,294.87179487179486,0.0
168.7612475788147,294.87179487179486,0.0
197.44882128159367,294.87179487179486,0.0
231.0129700083158,294.87179487179486,0.0
270.28265839051625,294.87179487179486,0.0
316.22776601683796,294.87179487179486,0.0
369.9830414406966,294.87179487179486,0.0
432.8761281083057,294.87179487179486,0.0
506.4603543891704,294.87179487179486,0.0
592.5530975545674,294.87179487179486,0.0
693.2806692144524,294.87179487179486,0.0
811.1308307896873,294.87179487179486,0.0
949.0142360424725,294.87179487179486,0.0
1110.336318167638,294.87179487179486,0.0
1299.0813969063468,294.87179487179486,0.0
