sample_idx,cost,theta_pax_weight_kg,theta_fan_pressure_ratio,theta_fan_scaling_mach_ref,theta_propeller_curve_peak_mach,theta_propeller_curve_rise_rate,theta_propeller_curve_decay_width
49,3.34679902498334,89.96572878767108,1.3767853424911602,0.8423201411653788,0.5203959934663507,5.0709739243278875,0.054705057311849645
50,2.5697242254965005,92.7843095963032,1.3965354169988269,0.7999287184724537,0.5612593276976382,5.585646461218605,0.04433104425666698
51,2.319139621120912,104.12540351857957,1.336254668897616,0.7852500209279485,0.5086597416778295,9.11574346783997,0.07626564995120327
52,4.218487945805876,103.1947408500304,1.5479890192767036,0.848357881339234,0.5959180896229211,17.913910814733597,0.0611643195055888
53,1.8073063215703105,86.53742814731879,1.5473034262500354,0.8337420491102522,0.4606727325158648,14.313651764352127,0.06815548392538363
54,0.9564863778304251,80.72491153664897,1.419166800442756,0.7874187721317502,0.5057748780202505,14.927955767073705,0.024180020625005037
55,2.2033736209938906,98.37916896670431,1.462395017541483,0.8321534147843951,0.5313446398019899,12.378254947863294,0.0291386994875982
56,1.4368592992635905,93.40863225735524,1.4312360791127487,0.7911634428262281,0.5131716337862606,10.63098178021083,0.05059572203821437
57,1.226760173729803,81.40584974795831,1.5379088488744108,0.81621372062921,0.5933538942535106,9.594130391046424,0.05188055373171141
58,1.5600587243849025,95.58481743970191,1.3657251994192856,0.8151965337824983,0.5304727198814622,19.171115059111024,0.06862582270936338
59,5.127481460385226,100.5235903697571,1.3484921851088225,0.8440939885750716,0.5369264833785986,5.102987386024691,0.044898566337729845
60,2.2130027665633625,99.9905346239918,1.4781603754329944,0.8205756638810481,0.5000961577496785,11.547391012477028,0.030019892651474617
61,2.964045843639792,103.04826008945831,1.3938452222431637,0.826368171269151,0.4591783878415742,7.18332186681751,0.032453632041217574
62,2.0237932756827113,86.30930306557414,1.321606281106875,0.8062034940666655,0.5154941136347242,5.379375787136155,0.05599788353950581
63,1.1159647461468856,83.635440500777,1.3461143319714068,0.8333537156770668,0.4747170895881765,18.068082463027544,0.02109102458165148
64,0.9784869810947932,75.9214438430026,1.3104294465710233,0.8416952609437004,0.5113879982472024,9.899263997288525,0.03672991588204658
65,1.0750008106077447,85.98648916879071,1.3352060600853541,0.8094301610996439,0.5667763053884098,15.699765789300358,0.026376925623874503
66,2.0636309768381462,102.45375532717476,1.425697832966922,0.8024950190063179,0.5678940487216927,18.810196747859038,0.057128372569348176
67,1.8418359620836342,101.21671566996491,1.4050998775146253,0.7817617395543743,0.5167201388292264,16.030602957307416,0.023505015834406895
68,1.6672869835357118,96.53948065908894,1.44433534054113,0.8062292911346538,0.45465425230148154,17.150029238037234,0.04996655266010547
69,1.4632535798653632,80.95204999588034,1.402454073824207,0.8486085522624173,0.5254966726516963,6.1435527627241076,0.057437861812721744
70,2.247678725230688,99.59541515267983,1.512944337490108,0.8203145571911328,0.4666924488224758,12.473634203076521,0.05239078460642252
71,1.659476073553745,93.73598429158957,1.4625059878350335,0.8197032312047976,0.5010206258855749,13.393379066176301,0.03545231479138599
72,2.3417286880594883,104.15491804637057,1.3532603630103561,0.8332298697974619,0.577882199621142,16.321305698286306,0.05079027938680731
73,1.7578551948490313,88.08831254499,1.5380576174473477,0.8281341300205303,0.5499720677623053,8.706542243875084,0.05816197309531826
74,1.0003180423791564,84.05840635163037,1.4072539706162115,0.7857505943569669,0.4577028608269485,17.152612588399883,0.038599063187111655
75,2.453905657606938,92.49986513826336,1.524153897225794,0.8440522554085533,0.4813444676772496,14.95913641686317,0.07678661952515796
76,1.070391088303348,83.43019030174958,1.483290308144701,0.7957978465214356,0.5165718460066001,9.17315790725467,0.041725710406429986
77,2.3856391871646982,102.34740532790748,1.42810909290866,0.8325574780839106,0.5829358996123989,18.732212616205807,0.07290129415054843
78,0.945307644123507,76.9724820820978,1.4080046122398335,0.7887694805297325,0.49352887300957693,18.59967343250631,0.03580284909711119
79,2.288903065634166,99.48579772883855,1.4052056683850491,0.8473622514137574,0.5987340249667334,19.146058885459745,0.06582033727466337
80,1.3802935105757346,83.59091708572251,1.5395855773089222,0.8219333052594532,0.4662696697622824,19.048043868531146,0.06784594539534831
81,1.2550848322780954,88.54332516315607,1.3827403176271238,0.7846086326805265,0.46343112145825177,7.813489514213929,0.04090218079392401
82,1.992364277076455,100.54936275336294,1.500259691456525,0.8012407244109275,0.5889992574298665,17.146151339139173,0.04065808538218882
83,1.933718444763237,99.61671592644286,1.3401789246321354,0.8314564307341609,0.46189687157619447,13.097087440766705,0.028314428815904878
84,1.5697356195454093,94.25996369575299,1.4206879247896642,0.8095457210141964,0.5956504255311856,11.076653452347323,0.07860223601068442
85,2.379076242572123,91.84618839102677,1.5180621209908276,0.8444291709750543,0.4968802147655147,12.744127163485448,0.03752639428377045
