output,fattore,S1,S1_lo,S1_hi,ST,ST_lo,ST_hi,interazione,n_valid,frazione_valida,N,trasformazione
E[e-SAF combustion]@100nmi_350kt_fan,resto,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@1500nmi_450kt_fan,oew_fan_b,0.09230923498703757,,,0.12631255193560975,,,0.034003316948572185,128,1.0,128,log
E[e-SAF combustion]@1500nmi_450kt_fan,oew_fan_r_pivot,0.0904943149899229,,,0.08256701528679075,,,-0.007927299703132148,128,1.0,128,log
E[e-SAF combustion]@1500nmi_450kt_fan,eta_motor,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@1500nmi_450kt_fan,calibration_block,0.058461914668113374,,,0.05017695767370969,,,-0.00828495699440368,128,1.0,128,log
E[e-SAF combustion]@1500nmi_450kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@1500nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@1500nmi_450kt_fan,eta_fuel_cell,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@1500nmi_450kt_fan,liquid_hydrogen,0.12586515694640787,,,0.1279674461467369,,,0.0021022892003290383,128,1.0,128,log
E[e-SAF combustion]@1500nmi_450kt_fan,e_saf,0.617477975661362,,,0.6151383048822808,,,-0.002339670779081149,128,1.0,128,log
E[e-SAF combustion]@1500nmi_450kt_fan,gamma_tank,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@1500nmi_450kt_fan,resto,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@6000nmi_450kt_fan,oew_fan_b,0.32611397636832606,,,0.28333561963221987,,,-0.04277835673610619,128,1.0,128,log
E[e-SAF combustion]@6000nmi_450kt_fan,oew_fan_r_pivot,0.11914614457864629,,,0.1140578037550831,,,-0.005088340823563187,128,1.0,128,log
E[e-SAF combustion]@6000nmi_450kt_fan,eta_motor,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@6000nmi_450kt_fan,calibration_block,0.054277922500436615,,,0.03811352605270024,,,-0.016164396447736373,128,1.0,128,log
E[e-SAF combustion]@6000nmi_450kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@6000nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@6000nmi_450kt_fan,eta_fuel_cell,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@6000nmi_450kt_fan,liquid_hydrogen,0.10855482875212627,,,0.09681194442251079,,,-0.011742884329615483,128,1.0,128,log
E[e-SAF combustion]@6000nmi_450kt_fan,e_saf,0.4772385736264035,,,0.4653741023801729,,,-0.011864471246230579,128,1.0,128,log
E[e-SAF combustion]@6000nmi_450kt_fan,gamma_tank,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@6000nmi_450kt_fan,resto,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@1500nmi_250kt_propeller,oew_fan_b,0.03771006792676032,,,0.06879923041049316,,,0.031089162483732835,128,1.0,128,log
E[e-SAF combustion]@1500nmi_250kt_propeller,oew_fan_r_pivot,0.04621885581663038,,,0.05672681888341278,,,0.010507963066782401,128,1.0,128,log
E[e-SAF combustion]@1500nmi_250kt_propeller,eta_motor,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@1500nmi_250kt_propeller,calibration_block,0.09011227980881029,,,0.11664057992901067,,,0.026528300120200382,128,1.0,128,log
E[e-SAF combustion]@1500nmi_250kt_propeller,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@1500nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@1500nmi_250kt_propeller,eta_fuel_cell,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@1500nmi_250kt_propeller,liquid_hydrogen,0.11471273166347812,,,0.11765260453556602,,,0.002939872872087898,128,1.0,128,log
E[e-SAF combustion]@1500nmi_250kt_propeller,e_saf,0.5188310261339599,,,0.5655549586885212,,,0.04672393255456131,128,1.0,128,log
E[e-SAF combustion]@1500nmi_250kt_propeller,gamma_tank,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@1500nmi_250kt_propeller,resto,0.13032472177432852,,,0.1070936036281682,,,-0.02323111814616033,128,1.0,128,log
E[Battery-electric]@10nmi_200kt_propeller,oew_fan_b,0.0,,,0.0,,,0.0,255,0.99609375,256,log
E[Battery-electric]@10nmi_200kt_propeller,oew_fan_r_pivot,0.0,,,0.0,,,0.0,255,0.99609375,256,log
E[Battery-electric]@10nmi_200kt_propeller,eta_motor,0.06020413179133929,,,0.061153956961992405,,,0.000949825170653118,255,0.99609375,256,log
E[Battery-electric]@10nmi_200kt_propeller,calibration_block,0.13855936237151076,,,0.1426990899325089,,,0.0041397275609981465,253,0.98828125,256,log
E[Battery-electric]@10nmi_200kt_propeller,e_battery_Wh_per_kg,0.7055283551298195,,,0.7660003191976107,,,0.060471964067791206,255,0.99609375,256,log
E[Battery-electric]@10nmi_200kt_propeller,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,255,0.99609375,256,log
E[Battery-electric]@10nmi_200kt_propeller,eta_fuel_cell,0.0,,,0.0,,,0.0,255,0.99609375,256,log
E[Battery-electric]@10nmi_200kt_propeller,liquid_hydrogen,0.0,,,0.0,,,0.0,255,0.99609375,256,log
E[Battery-electric]@10nmi_200kt_propeller,e_saf,0.0,,,0.0,,,0.0,255,0.99609375,256,log
E[Battery-electric]@10nmi_200kt_propeller,gamma_tank,0.0,,,0.0,,,0.0,255,0.99609375,256,log
E[Battery-electric]@10nmi_200kt_propeller,resto,0.03785019892084334,,,0.07875025207505125,,,0.04090005315420791,255,0.99609375,256,log
E[Battery-electric]@10nmi_250kt_propeller,oew_fan_b,0.0,,,0.0,,,0.0,229,0.89453125,256,log
E[Battery-electric]@10nmi_250kt_propeller,oew_fan_r_pivot,0.0,,,0.0,,,0.0,229,0.89453125,256,log
E[Battery-electric]@10nmi_250kt_propeller,eta_motor,0.0840425780992152,,,0.09308974067312868,,,0.009047162573913484,228,0.890625,256,log
E[Battery-electric]@10nmi_250kt_propeller,calibration_block,0.03729069922170665,,,0.07049305326993442,,,0.03320235404822777,226,0.8828125,256,log
E[Battery-electric]@10nmi_250kt_propeller,e_battery_Wh_per_kg,0.9076306206365087,,,0.960052053152697,,,0.05242143251618836,227,0.88671875,256,log
E[Battery-electric]@10nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,229,0.89453125,256,log
E[Battery-electric]@10nmi_250kt_propeller,eta_fuel_cell,0.0,,,0.0,,,0.0,229,0.89453125,256,log
E[Battery-electric]@10nmi_250kt_propeller,liquid_hydrogen,0.0,,,0.0,,,0.0,229,0.89453125,256,log
E[Battery-electric]@10nmi_250kt_propeller,e_saf,0.0,,,0.0,,,0.0,229,0.89453125,256,log
E[Battery-electric]@10nmi_250kt_propeller,gamma_tank,0.0,,,0.0,,,0.0,229,0.89453125,256,log
E[Battery-electric]@10nmi_250kt_propeller,resto,0.03825716386511826,,,0.04653934581054262,,,0.008282181945424363,229,0.89453125,256,log
E[Battery-electric]@20nmi_250kt_propeller,oew_fan_b,0.0,,,0.0,,,0.0,181,0.70703125,256,log
E[Battery-electric]@20nmi_250kt_propeller,oew_fan_r_pivot,0.0,,,0.0,,,0.0,181,0.70703125,256,log
E[Battery-electric]@20nmi_250kt_propeller,eta_motor,0.11834081186286008,,,0.1481256764232048,,,0.02978486456034471,175,0.68359375,256,log
E[Battery-electric]@20nmi_250kt_propeller,calibration_block,0.00845023311685131,,,0.10655776393740554,,,0.09810753082055423,175,0.68359375,256,log
E[Battery-electric]@20nmi_250kt_propeller,e_battery_Wh_per_kg,0.4602751038147835,,,0.9902143060008066,,,0.5299392021860232,178,0.6953125,256,log
E[Battery-electric]@20nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,181,0.70703125,256,log
E[Battery-electric]@20nmi_250kt_propeller,eta_fuel_cell,0.0,,,0.0,,,0.0,181,0.70703125,256,log
E[Battery-electric]@20nmi_250kt_propeller,liquid_hydrogen,0.0,,,0.0,,,0.0,181,0.70703125,256,log
E[Battery-electric]@20nmi_250kt_propeller,e_saf,0.0,,,0.0,,,0.0,181,0.70703125,256,log
E[Battery-electric]@20nmi_250kt_propeller,gamma_tank,0.0,,,0.0,,,0.0,181,0.70703125,256,log
E[Battery-electric]@20nmi_250kt_propeller,resto,0.021123511982589497,,,0.09104148849476303,,,0.06991797651217353,177,0.69140625,256,log
E[Battery-electric]@5nmi_300kt_fan,oew_fan_b,0.0,,,0.0,,,0.0,163,0.63671875,256,log
E[Battery-electric]@5nmi_300kt_fan,oew_fan_r_pivot,0.0,,,0.0,,,0.0,163,0.63671875,256,log
E[Battery-electric]@5nmi_300kt_fan,eta_motor,0.08840706041770081,,,0.11569382891766301,,,0.0272867684999622,158,0.6171875,256,log
E[Battery-electric]@5nmi_300kt_fan,calibration_block,0.005671660928393165,,,0.03201554834679372,,,0.026343887418400554,160,0.625,256,log
E[Battery-electric]@5nmi_300kt_fan,e_battery_Wh_per_kg,0.8065376675768079,,,1.0909924560701643,,,0.28445478849335637,158,0.6171875,256,log
E[Battery-electric]@5nmi_300kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,163,0.63671875,256,log
E[Battery-electric]@5nmi_300kt_fan,eta_fuel_cell,0.0,,,0.0,,,0.0,163,0.63671875,256,log
E[Battery-electric]@5nmi_300kt_fan,liquid_hydrogen,0.0,,,0.0,,,0.0,163,0.63671875,256,log
E[Battery-electric]@5nmi_300kt_fan,e_saf,0.0,,,0.0,,,0.0,163,0.63671875,256,log
E[Battery-electric]@5nmi_300kt_fan,gamma_tank,0.0,,,0.0,,,0.0,163,0.63671875,256,log
E[Battery-electric]@5nmi_300kt_fan,resto,0.013847114035821357,,,0.09155103117797478,,,0.07770391714215343,158,0.6171875,256,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,oew_fan_b,0.06164888252711404,,,0.0706843434688642,,,0.009035460941750152,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,oew_fan_r_pivot,0.023227459148676605,,,0.022453950875811514,,,-0.0007735082728650908,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,eta_motor,0.10135075432688599,,,0.10771664126156312,,,0.0063658869346771285,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,calibration_block,0.08875279405745887,,,0.07460799520428191,,,-0.01414479885317696,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,fuel_cell_specific_power_kW_per_kg,0.24119465057142248,,,0.2484518835403565,,,0.007257232968934019,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,eta_fuel_cell,0.41352018635659765,,,0.39959803933254945,,,-0.013922147024048204,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,liquid_hydrogen,0.019823428682295634,,,0.02270008632668581,,,0.002876657644390178,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,e_saf,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,gamma_tank,0.002850302777393186,,,0.004881785774478467,,,0.002031482997085281,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,resto,0.040294882811189786,,,0.043127200313945756,,,0.0028323175027559697,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,oew_fan_b,0.03309316472045426,,,0.026055997726509652,,,-0.007037166993944608,254,0.9921875,256,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,oew_fan_r_pivot,0.019653943502086723,,,0.011520324241022334,,,-0.008133619261064389,254,0.9921875,256,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,eta_motor,0.05101473996499008,,,0.049784369165231865,,,-0.0012303707997582125,254,0.9921875,256,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,calibration_block,0.6187523231776586,,,0.5657521693764533,,,-0.05300015380120526,254,0.9921875,256,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,254,0.9921875,256,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,fuel_cell_specific_power_kW_per_kg,0.22390566576723187,,,0.20750955767878723,,,-0.016396108088444633,254,0.9921875,256,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,eta_fuel_cell,0.1122368054872715,,,0.1316987492104864,,,0.019461943723214914,254,0.9921875,256,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,liquid_hydrogen,0.00011983514365023065,,,0.0045529776390411635,,,0.004433142495390932,254,0.9921875,256,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,e_saf,0.0,,,0.0,,,0.0,254,0.9921875,256,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,gamma_tank,0.002704442764494712,,,0.002095706764891383,,,-0.0006087359996033289,254,0.9921875,256,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,resto,0.00688943398320645,,,0.010900527926603188,,,0.004011093943396739,254,0.9921875,256,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,oew_fan_b,0.006489214030455506,,,0.012239804778867014,,,0.005750590748411508,256,1.0,256,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,oew_fan_r_pivot,0.06489524607767012,,,0.05910593506554917,,,-0.005789311012120955,256,1.0,256,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,eta_motor,0.10884186971007928,,,0.11723901802438325,,,0.008397148314303965,256,1.0,256,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,calibration_block,0.039703911794622314,,,0.026215612840983258,,,-0.013488298953639056,256,1.0,256,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,0.270133122863478,,,0.2768388501171676,,,0.006705727253689564,256,1.0,256,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,eta_fuel_cell,0.4318317380382082,,,0.42810928248686975,,,-0.0037224555513384328,256,1.0,256,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,liquid_hydrogen,0.008427497800811238,,,0.011810668131475606,,,0.0033831703306643687,256,1.0,256,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,e_saf,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,gamma_tank,0.01920277026608983,,,0.020730409960595737,,,0.001527639694505905,256,1.0,256,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,resto,0.026166538025890647,,,0.02628984508640538,,,0.0001233070605147317,256,1.0,256,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,oew_fan_b,0.4283205765352995,,,0.5472145267969031,,,0.1188939502616036,253,0.98828125,256,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,oew_fan_r_pivot,0.02014383788346181,,,0.020037724189644838,,,-0.00010611369381697058,254,0.9921875,256,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,eta_motor,0.03864903716375804,,,0.0615803386224749,,,0.022931301458716864,254,0.9921875,256,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,calibration_block,0.011977664763224984,,,0.016894830410516322,,,0.004917165647291338,254,0.9921875,256,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,254,0.9921875,256,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,0.06938243940511664,,,0.07733368408308645,,,0.007951244677969815,253,0.98828125,256,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,eta_fuel_cell,0.24963037415762937,,,0.2781729491111323,,,0.028542574953502903,254,0.9921875,256,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,liquid_hydrogen,0.005173814247874741,,,0.002450587972843263,,,-0.002723226275031478,254,0.9921875,256,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,e_saf,0.0,,,0.0,,,0.0,254,0.9921875,256,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,gamma_tank,0.0001167420334562536,,,0.05396870413158595,,,0.053851962098129695,254,0.9921875,256,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,resto,0.009321646223696958,,,0.016342000397884544,,,0.007020354174187586,254,0.9921875,256,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,oew_fan_b,0.04990618506389819,,,0.08765005944432966,,,0.03774387438043147,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,oew_fan_r_pivot,0.04483474398270025,,,0.03600750122301976,,,-0.008827242759680491,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,eta_motor,0.06816364375481332,,,0.0737830839827608,,,0.005619440227947484,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,calibration_block,0.004922153611906767,,,0.0007556427835758408,,,-0.004166510828330926,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,fuel_cell_specific_power_kW_per_kg,0.6562693475391431,,,0.7112577086084328,,,0.054988361069289726,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,eta_fuel_cell,0.07392465821269757,,,0.08092998558263587,,,0.007005327369938294,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,liquid_hydrogen,0.0012398220710601218,,,0.0010238681979779373,,,-0.00021595387308218452,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,e_saf,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,gamma_tank,0.0012662041688761723,,,0.0019352252309800292,,,0.0006690210621038569,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,resto,0.0013152204515484293,,,0.0038850405735494325,,,0.0025698201220010035,256,1.0,256,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,oew_fan_b,0.29405576849375775,,,0.33838636305982384,,,0.044330594566066084,251,0.98046875,256,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,oew_fan_r_pivot,0.01635110401190523,,,0.023774376168183405,,,0.007423272156278176,251,0.98046875,256,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,eta_motor,0.050062079792301206,,,0.06758595034747365,,,0.017523870555172447,251,0.98046875,256,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,calibration_block,0.0030768354541898016,,,0.0005666211181342851,,,-0.0025102143360555165,251,0.98046875,256,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,251,0.98046875,256,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.517056192585292,,,0.571030618369728,,,0.05397442578443601,250,0.9765625,256,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,eta_fuel_cell,0.10149391568137846,,,0.08028167082519629,,,-0.021212244856182172,251,0.98046875,256,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,liquid_hydrogen,0.0008587433604268335,,,0.0009020209720931689,,,4.3277611666335406e-05,251,0.98046875,256,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,e_saf,0.0,,,0.0,,,0.0,251,0.98046875,256,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,gamma_tank,3.954081295467358e-05,,,0.0014920297925054384,,,0.0014524889795507648,251,0.98046875,256,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,resto,0.00296187566670447,,,0.003379964478662405,,,0.00041808881195793497,251,0.98046875,256,log
E[Hydrogen combustion]@100nmi_350kt_fan,oew_fan_b,0.6475287719619928,,,0.6491354969417851,,,0.0016067249797923067,256,1.0,256,log
E[Hydrogen combustion]@100nmi_350kt_fan,oew_fan_r_pivot,0.15967842118991596,,,0.1441960946950925,,,-0.01548232649482345,256,1.0,256,log
E[Hydrogen combustion]@100nmi_350kt_fan,eta_motor,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@100nmi_350kt_fan,calibration_block,0.09409929172353222,,,0.07574418265866961,,,-0.01835510906486261,256,1.0,256,log
E[Hydrogen combustion]@100nmi_350kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@100nmi_350kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@100nmi_350kt_fan,eta_fuel_cell,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@100nmi_350kt_fan,liquid_hydrogen,0.11267931271048814,,,0.1170002221932233,,,0.004320909482735155,256,1.0,256,log
E[Hydrogen combustion]@100nmi_350kt_fan,e_saf,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@100nmi_350kt_fan,gamma_tank,0.010145856716852893,,,0.013690828276259955,,,0.0035449715594070615,256,1.0,256,log
E[Hydrogen combustion]@100nmi_350kt_fan,resto,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@100nmi_450kt_fan,oew_fan_b,0.649988257389843,,,0.6483177459657422,,,-0.0016705114241007957,256,1.0,256,log
E[Hydrogen combustion]@100nmi_450kt_fan,oew_fan_r_pivot,0.1574189362853773,,,0.14409723154493242,,,-0.013321704740444862,256,1.0,256,log
E[Hydrogen combustion]@100nmi_450kt_fan,eta_motor,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@100nmi_450kt_fan,calibration_block,0.10138950704726499,,,0.07391399679571674,,,-0.02747551025154825,256,1.0,256,log
E[Hydrogen combustion]@100nmi_450kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@100nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@100nmi_450kt_fan,eta_fuel_cell,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@100nmi_450kt_fan,liquid_hydrogen,0.10942167584623322,,,0.11401953645009208,,,0.004597860603858861,256,1.0,256,log
E[Hydrogen combustion]@100nmi_450kt_fan,e_saf,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@100nmi_450kt_fan,gamma_tank,0.010848033021152418,,,0.013875169792757953,,,0.0030271367716055344,256,1.0,256,log
E[Hydrogen combustion]@100nmi_450kt_fan,resto,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_450kt_fan,oew_fan_b,0.34118951926497676,,,0.3379069558409338,,,-0.0032825634240429835,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_450kt_fan,oew_fan_r_pivot,0.28112415343887526,,,0.263438547967393,,,-0.017685605471482235,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_450kt_fan,eta_motor,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_450kt_fan,calibration_block,0.15211100225095597,,,0.11582136070595055,,,-0.03628964154500543,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_450kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_450kt_fan,eta_fuel_cell,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_450kt_fan,liquid_hydrogen,0.16698435611259066,,,0.17389458320389983,,,0.0069102270913091735,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_450kt_fan,e_saf,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_450kt_fan,gamma_tank,0.09360157141027928,,,0.09971709848405248,,,0.006115527073773205,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_450kt_fan,resto,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@6000nmi_450kt_fan,oew_fan_b,0.42479169950483786,,,0.42635556954028586,,,0.0015638700354480006,256,1.0,256,log
E[Hydrogen combustion]@6000nmi_450kt_fan,oew_fan_r_pivot,0.16556540146993087,,,0.1646111171758653,,,-0.0009542842940655771,256,1.0,256,log
E[Hydrogen combustion]@6000nmi_450kt_fan,eta_motor,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@6000nmi_450kt_fan,calibration_block,0.04900181785491153,,,0.05393428388651133,,,0.004932466031599803,256,1.0,256,log
E[Hydrogen combustion]@6000nmi_450kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@6000nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@6000nmi_450kt_fan,eta_fuel_cell,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@6000nmi_450kt_fan,liquid_hydrogen,0.08385332271377632,,,0.08155703873666664,,,-0.002296283977109681,256,1.0,256,log
E[Hydrogen combustion]@6000nmi_450kt_fan,e_saf,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@6000nmi_450kt_fan,gamma_tank,0.24111032301050747,,,0.26555179422534636,,,0.02444147121483889,256,1.0,256,log
E[Hydrogen combustion]@6000nmi_450kt_fan,resto,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,oew_fan_b,0.1492113844967237,,,0.1599181173994836,,,0.010706732902759919,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,oew_fan_r_pivot,0.16659311908288235,,,0.16213167275690654,,,-0.00446144632597581,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,eta_motor,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,calibration_block,0.21023728001168668,,,0.20597067822912132,,,-0.004266601782565355,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,eta_fuel_cell,0.0,,,0.0,,,0.0,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,liquid_hydrogen,0.12330946881490379,,,0.13135428328130164,,,0.008044814466397848,256,1.0,256,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,e_saf,0.0,,,0.0,,,0.0,256,1.0,256,log
